id,statement,choices,correct_option,kai,kamoku,problem_no,theme,has_theme
r03-kansa-10-i,"保証業務に関する出題である。
主題の性格は，業務実施者が主題情報に係る保証を得る際の正確性及び入手可能な証
 拠の説得力に影響する。このため，業務実施者は，保証報告書に主題の性格を記載する
 ことを求められている。","[""正"", ""誤""]",0,r03,kansa,10,保証業務,true
r03-kansa-10-u,"保証業務に関する出題である。
保証業務における規準の適合性は，規準が目的適合性，完全性，信頼性，中立性及び
 理解可能性を備えていることを要件とし，業務の状況との関連で業務実施者により評価
 される。この評価は，保証業務リスクの水準によって影響を受ける。","[""正"", ""誤""]",1,r03,kansa,10,保証業務,true
r03-kansa-10-e,"保証業務に関する出題である。
限定的保証業務の場合には，合理的保証業務の場合と比べて，実施する手続の種類，
 実施時期及び実施範囲が限定的であるが，結論を報告する基礎として，業務実施者は十
 分に有意な保証水準を得ることを求められている。","[""正"", ""誤""]",0,r03,kansa,10,保証業務,true
r03-kansa-11-a,"監査人の独立性に関する出題である。
監査人は，監査契約に係る予備的な活動に当たって，独立性を含む関連する職業倫理
 に関する規定の遵守状況の評価を実施しなければならない。","[""正"", ""誤""]",0,r03,kansa,11,監査人の独立性,true
r03-kansa-11-i,"監査人の独立性に関する出題である。
以前の監査基準・一般基準 2 において，監査人が公正不偏の態度を保持する局面とし て，「事実の認定，処理の判断及び意見の表明」と規定されていたが，平成 14 年の改訂 で削除された。これは，当時の監査を巡る環境の変化にあわせて，公正不偏の態度を保 持する局面が変更したことに対応するためである。","[""正"", ""誤""]",1,r03,kansa,11,監査人の独立性,true
r03-kansa-11-u,"監査人の独立性に関する出題である。
監査人は被監査企業に対して独立性を保持することが倫理規則によって要求されてい
 る。ただし，精神的独立性は，その本質が監査人の心の状態を意味することから，規定
 が困難なため，倫理規則では外観的独立性の保持に限定して規定している。","[""正"", ""誤""]",1,r03,kansa,11,監査人の独立性,true
r03-kansa-11-e,"監査人の独立性に関する出題である。
監査人は，監査の実施に当たって，独立の立場を損なう特定の利害関係や外観を呈す
 ることがあってはならない。その主な理由は，こうした利害関係や外観が，公正不偏の
 態度に影響を及ぼす可能性があるからである。","[""正"", ""誤""]",0,r03,kansa,11,監査人の独立性,true
r03-kansa-12-a,"職業的懐疑心に関する出題である。
現在の職業的懐疑心の考え方は，監査を行うに際して経営者が誠実でないと想定して
 いる。そのため，監査人が行った質問に経営者が誠実に対応したとしても，監査人は，
 財務諸表の重要な虚偽表示の可能性がありうることを認識し，監査手続を慎重に実施す
 る姿勢で臨むことが求められる。","[""正"", ""誤""]",1,r03,kansa,12,職業的懐疑心,true
r03-kansa-12-i,"職業的懐疑心に関する出題である。
監査において，職業的懐疑心を保持することは，実施する監査手続の種類，時期及び
 範囲の決定並びにその結果の評価において不適切な仮定を使用するリスクを抑えること
 に役立つ。","[""正"", ""誤""]",0,r03,kansa,12,職業的懐疑心,true
r03-kansa-12-u,"職業的懐疑心に関する出題である。
監査人は，財務諸表において重要な虚偽表示となる状況が存在する可能性のあること
 を認識し，監査計画の策定から，その実施，監査証拠の評価，意見の形成に至るまで，
 職業的懐疑心を保持しなければならない。","[""正"", ""誤""]",0,r03,kansa,12,職業的懐疑心,true
r03-kansa-12-e,"職業的懐疑心に関する出題である。
監査人は，職業的専門家としての過去の経験に基づいて，取締役や監査役は信頼でき
 ると認識した場合，監査の効率的な実施の観点から，職業的懐疑心を保持する必要性を
 軽減できる。","[""正"", ""誤""]",1,r03,kansa,12,職業的懐疑心,true
r03-kansa-13-a,"監査基準及び公認会計士法上の守秘義務に関する出題である。
監査上の主要な検討事項の監査報告書への記載は，守秘義務が解除される正当な理由
 に該当する。ただし，その記載内容や程度の決定に当たっては，公共の利益についてだ
 けでなく，企業や社会の不利益についても考慮する必要がある。","[""正"", ""誤""]",0,r03,kansa,13,監査基準及び公認会計士法上の守秘義務,true
r03-kansa-13-i,"監査基準及び公認会計士法上の守秘義務に関する出題である。
守秘義務は，監査基準の設定当初から，監査業務を有効かつ効率的に遂行する上で必
 要な義務となっており，その意義は変わっていないが，例えば監査人の交代時における
 引継ぎを行う場合のように，守秘義務の範囲や解除要件は明確化されてきている。","[""正"", ""誤""]",0,r03,kansa,13,監査基準及び公認会計士法上の守秘義務,true
